"energy, to levitate... or not",1355419012,27,35,997,2012-12-13 22:46:52,photo,added_photos
"energy, for the really 'big' days...",1355316215,16,42,775,2012-12-12 18:13:35,photo,added_photos
"when you should (and also, when you shouldn't)",1355228051,10,19,380,2012-12-11 17:44:11,photo,added_photos
"energy, kinetic and otherwise...",1355080802,8,13,346,2012-12-10 00:50:02,photo,added_photos
"energy, for the shenanigans of a sunday afternoon",1355051382,2,11,143,2012-12-09 16:39:42,photo,added_photos
"energy, to keep the city safe...",1354909243,1,3,109,2012-12-08 01:10:43,photo,added_photos
"energy, to be the one above...",1354805786,6,12,204,2012-12-06 20:26:26,photo,added_photos
"to (just) find nemo, or to (find and) fry him... that is the question",1354622389,3,11,87,2012-12-04 17:29:49,photo,added_photos
"energy, to do your own thing",1354606073,1,3,121,2012-12-04 12:57:53,photo,added_photos
"energy, to be ahead to the times...",1354528128,4,17,180,2012-12-03 15:18:48,photo,added_photos
"energy, to not give a ""dam""",1354296554,3,2,269,2012-11-30 22:59:14,photo,added_photos
the city needs its nocturnals...,1354129539,1,1,117,2012-11-29 00:35:39,photo,added_photos
"time for a break, time to re-energize.",1354106127,5,18,201,2012-11-28 18:05:27,photo,added_photos
"energy, to savour this lovely day",1354003711,11,14,551,2012-11-27 13:38:31,photo,added_photos
"games of the mind, and the energy for an unfair advantage...",1353955700,7,12,330,2012-11-27 00:18:20,photo,added_photos
of course the smalltown folk were surprised...,1353925620,5,5,302,2012-11-26 15:57:00,photo,added_photos
"the long drive, the late night... relax, i have it covered.",1353864265,24,40,1194,2012-11-25 22:54:25,photo,added_photos
"energy, for weekend plans gone (a tad) awry",1353776484,5,24,557,2012-11-24 22:31:24,photo,added_photos
"it was quite clear...
that the greatest-ever energy fix,
was available here.
so, i pulled over the wall of bricks.

gulped it down and growled, ""to hell with this silly rhyme""",1353585574,8,21,324,2012-11-22 17:29:34,photo,added_photos
"energy, for mindless tv watching, late into the night...",1353525764,10,19,188,2012-11-22 00:52:44,photo,added_photos
"energy, to be ahead of the times...",1353480642,7,12,522,2012-11-21 12:20:42,photo,added_photos
"so nocturnals, have you seen the picture of ""we three""?",1353434058,6,23,361,2012-11-20 23:24:18,photo,added_photos
"energy, for the deserted road, for the solo walk...",1353341948,65,66,2138,2012-11-19 21:49:08,photo,added_photos
"energy, for sunday posturing.",1353225981,31,31,1137,2012-11-18 13:36:21,photo,added_photos
drink tzinga. wake up. period.,1353179311,17,13,396,2012-11-18 00:38:31,photo,added_photos
"energy, to be ahead of the times...",1353129508,11,22,670,2012-11-17 10:48:28,photo,added_photos
"so, the autowallah seemed like he was falling asleep,
i was drinking one and passed the other to the *beep*",1353090857,5,19,346,2012-11-17 00:04:17,photo,added_photos
"energy, for the night whirring away",1353007581,19,15,984,2012-11-16 00:56:21,photo,added_photos
"energy, to be ahead of the times (even while time-travelling)",1352981501,10,11,504,2012-11-15 17:41:41,photo,added_photos
"energy, for midnight raids...",1352920984,4,3,207,2012-11-15 00:53:04,photo,added_photos
"energy, and the roles we play...",1352897412,14,14,593,2012-11-14 18:20:12,photo,added_photos
"energy, to have a good one...",1352826435,32,35,1098,2012-11-13 22:37:15,photo,added_photos
"energy, to go boldly forth...",1352654319,57,58,2373,2012-11-11 22:48:39,photo,added_photos
"finally... there's something good ""on"" tv!",1352625444,10,4,582,2012-11-11 14:47:24,photo,added_photos
"with this swagger, at the midnight hour and alone, walk i.
'cause till 27 decimal points i can tell you the value of pi.",1352486221,16,30,612,2012-11-10 00:07:01,photo,added_photos
"energy, to look ""it"" up...",1352392204,5,22,279,2012-11-08 22:00:04,photo,added_photos
"energy, for the inglorious gangster...",1352281186,1,25,269,2012-11-07 15:09:46,photo,added_photos
"a lot of books have moved me. so, i moved a lot of books.
(energy, for late night 'naansense')",1352221800,4,13,190,2012-11-06 22:40:00,photo,added_photos
"energy, for your graphs and your quirks (whichever way you look at it)",1352184583,1,15,162,2012-11-06 12:19:43,photo,added_photos
the late night walk. the swagger. the energy.,1352136161,1,3,200,2012-11-05 22:52:41,photo,added_photos
"energy, to make them all a little nervous this monday...",1352104319,3,1,72,2012-11-05 14:01:59,photo,added_photos
"energy, for tresspassers, for sword-lovers... for all troublemakers, basically",1352017410,2,1,128,2012-11-04 13:53:30,photo,added_photos
"energy, to win the great debates of the night",1351875825,0,2,96,2012-11-02 22:33:45,photo,added_photos
"thursday night? ah! drums night...
energy, to take on the neighbourhood.",1351793488,5,3,349,2012-11-01 23:41:28,photo,added_photos
"energy, for the surrealists...",1351773449,0,1,166,2012-11-01 18:07:29,photo,added_photos
"tonight, a packing tip (for late nights on long journeys, you see)",1351705336,16,5,643,2012-10-31 23:12:16,photo,added_photos
"energy, to settle the key questions of the night...",1351626247,1,3,60,2012-10-31 01:14:07,photo,added_photos
the energy fix...,1351407544,34,26,961,2012-10-28 12:29:04,photo,added_photos
"another late drive this seems, another long night.
but with the energy with me, not even a problem slight.",1351278057,17,23,611,2012-10-27 00:30:57,photo,added_photos
"with my sword, a pose i strike,
a casual, whimsical conversation i make.
its quiet here, none with a mike...
only me, the night, and the energy to stay awake",1351190037,16,28,610,2012-10-26 00:03:57,photo,added_photos
"energy, for the craziest of crazy challenges...",1351113010,22,24,432,2012-10-25 02:40:10,photo,added_photos
"the late night drive, and the energy. classic. so.",1351017162,6,17,321,2012-10-24 00:02:42,photo,added_photos
"energy for the night, and for the love stories therein...",1350932530,4,19,372,2012-10-23 00:32:10,photo,added_photos
"nocturnal, nocturnal, what did you do?",1350846348,14,37,481,2012-10-22 00:35:48,photo,added_photos
"what? sleeping already?
its just 00:48 on a saturday night...",1350760671,14,20,354,2012-10-21 00:47:51,photo,added_photos
energy... for the nocturnal's unexplained quest,1350674339,4,18,211,2012-10-20 00:48:59,photo,added_photos
"in the sprit of the times, i decided it was time to ""expose"" the makers of meaningless, fizzy drinks...",1350563010,9,31,235,2012-10-18 17:53:30,photo,added_photos
"i was framed, you see..",1350457645,15,20,525,2012-10-17 12:37:25,photo,added_photos
1:38am and all's well...,1350418124,1,2,106,2012-10-17 01:38:44,photo,added_photos
"guys, i think that debate on which movie should have been sent to the oscars... can now be settled",1350391021,4,15,117,2012-10-16 18:07:01,photo,added_photos
"late into that night, he couldn't sleep. he wondered why for a bit, before realizing...",1350323463,5,0,114,2012-10-15 23:21:03,photo,added_photos
"this monday... energy, to get past the cliches",1350302981,3,23,138,2012-10-15 17:39:41,photo,added_photos
"this weekend, a story of freedom
(now playing at a cinema near you)
~proud to be energizing chittagong the film",1350130761,8,12,106,2012-10-13 17:49:21,photo,added_photos
"energy, to make the night count...",1350068780,2,31,168,2012-10-13 00:36:20,photo,added_photos
"here's to india, to heroes lost in history books, in short here's to chittagong the film
~the energy was with them!",1349966081,0,2,37,2012-10-11 20:04:41,video,shared_story
why you should not run out of tzinga (for the graphically inclined)...,1349860470,6,6,121,2012-10-10 14:44:30,photo,added_photos
"energy, to scale old walls...",1349788134,51,62,1321,2012-10-09 18:38:54,photo,added_photos
"monday's shadow lengthens now.
you seem to have survived this dreaded day.
but no need to thank chairman mao,
rather, if you will, doff your hat to guevara che.",1349693523,1,17,132,2012-10-08 16:22:03,photo,added_photos
"energy, to be out of context this sunday",1349597427,0,11,109,2012-10-07 13:40:27,photo,added_photos
traffic signs that may actually work...,1349506818,11,21,150,2012-10-06 12:30:18,photo,added_photos
"energy, for the one above...",1349440015,3,29,148,2012-10-05 17:56:55,photo,added_photos
"energy, to make the night count",1349375060,0,2,91,2012-10-04 23:54:20,photo,added_photos
"energy, to make the night count...",1349292650,1,3,65,2012-10-04 01:00:50,photo,added_photos
"reason #1 to be excited about Chittagong the film is that its an awesome story from the struggle for independence. 
but of course, there are some for whom just one reason is not enough. and so, here is a pretty cool contest for you fellas.
~may the energy be with you",1349238510,1,2,64,2012-10-03 09:58:30,photo,added_photos
"to be fair i can't do anything for your monday angst, but energy... yes, that i can give",1349073257,1,13,134,2012-10-01 12:04:17,photo,added_photos
"energy, to 'drive' through the mush",1348988166,4,77,223,2012-09-30 12:26:06,photo,added_photos
the energy~time continuum,1348945434,2,2,110,2012-09-30 00:33:54,photo,added_photos
mind it!,1348910420,0,18,242,2012-09-29 14:50:20,photo,added_photos
"a girlfriend, the internet, a sword... a strange set!",1348836006,5,13,106,2012-09-28 18:10:06,photo,added_photos
"good morning. good people. good energy.
~all good, basically",1348717504,12,33,259,2012-09-27 09:15:04,photo,added_photos
"tonight, a story. 
of ordinary people taking on the british raj. 
of underdogs, who fought the empire. a story, sadly, lost in time.
click. rediscover.
~from one underdog to another",1348680687,1,2,41,2012-09-26 23:01:27,link,shared_story
"on success, rules and the energy to be in the top-left quadrant",1348569763,3,34,230,2012-09-25 16:12:43,photo,added_photos
"yes, i hate mondays... but i hate cliches even more",1348491097,6,18,175,2012-09-24 18:21:37,photo,added_photos
"makers of chittagong, may the energy be with you
~from one underdog to another",1348461993,2,2,27,2012-09-24 10:16:33,link,shared_story
"energy, as sunday, inevitably, slips away...",1348409544,3,3,211,2012-09-23 19:42:24,photo,added_photos
"the energy issue, in perspective",1348318136,1,2,177,2012-09-22 18:18:56,photo,added_photos
it seems to be cyclical...,1348165121,7,37,262,2012-09-20 23:48:41,photo,added_photos
"so nocturnal, making the night count?",1347988832,5,23,248,2012-09-18 22:50:32,photo,added_photos
"monday blues? what monday blues?
~energy, everyday",1347857851,5,36,368,2012-09-17 10:27:31,photo,added_photos
energy... to trip your own trip,1347643650,6,18,275,2012-09-14 22:57:30,photo,added_photos
"all ye who sleep tonight... well, you are not reading this till the morning, are you?",1347567326,7,2,192,2012-09-14 01:45:26,photo,added_photos
where're you going at this hour? you...you nocturnal,1347388735,7,38,227,2012-09-12 00:08:55,photo,added_photos
global perspective. moonlight sonata. energy for it all.,1347302513,5,2,161,2012-09-11 00:11:53,photo,added_photos
energy to move on,1347273529,3,11,179,2012-09-10 16:08:49,photo,added_photos
"on friday, energy to fight the good fight
(on other days too, but this is so right)",1347016180,10,13,206,2012-09-07 16:39:40,photo,added_photos
"energy, derived.",1346934117,5,20,290,2012-09-06 17:51:57,photo,added_photos
"so, here's how the nocturnals look at it",1346776631,5,11,224,2012-09-04 22:07:11,photo,added_photos
"this monday, may the energy be with you...",1346668044,2,3,169,2012-09-03 15:57:24,photo,added_photos
"yes, this is an 'outstanding' energy drink...  but you can have it while 'sitting indoors' as well! (my weekly pj target is now met)",1346489488,4,3,162,2012-09-01 14:21:28,photo,added_photos
"if life were a video game, i would have taken you to the next level. yes.",1346419386,3,12,184,2012-08-31 18:53:06,photo,added_photos
"hey people-with-jobs, i have figured it out! so, sharing...",1346334813,8,32,263,2012-08-30 19:23:33,photo,added_photos
energy to play it again...,1346231278,5,1,267,2012-08-29 14:37:58,photo,added_photos
"he said to the officer, ""i was out for my 3 a.m. run when this happened"". the officer shrugged and moved on.",1346193916,1,0,152,2012-08-29 04:15:16,photo,added_photos
"to make the night count, he had decided.
to make it sing, and sigh and dance,
and gave it the script that was to be recited
the time... it was ripe, to take a chance",1345750166,4,0,173,2012-08-24 00:59:26,photo,added_photos
energy...to swing it your way,1345549940,2,2,316,2012-08-21 17:22:20,photo,added_photos
"this sunday, i tried hanging with the guy next door... but it wasn't much fun. not really.",1345383500,7,30,366,2012-08-19 19:08:20,photo,added_photos
"you cant leave it to probability, can you? really?",1345201521,9,4,203,2012-08-17 16:35:21,photo,added_photos
"making the night count, eh?",1345145821,10,2,304,2012-08-17 01:07:01,photo,added_photos
"energy to live free, or die hard...
~have a good one fellas",1345003932,26,234,1349,2012-08-15 09:42:12,photo,added_photos
"as people who had the energy to survive the ""frand"" era, am sure you will love playing this game
~game on, my dear 'frands'",1344932718,0,1,65,2012-08-14 13:55:18,link,shared_story
am so happy to be in gow2... the underdog whipping the big guy (ramadhir singh reminds me a lot of these big beverage companies!),1344593912,6,34,294,2012-08-10 15:48:32,photo,added_photos
"jump. 
jump now. 
""why?"", you ask...
its wednesday evening
(for crying out loud)",1344424054,3,11,347,2012-08-08 16:37:34,photo,added_photos
"energy to ""tell and take""",1344335748,9,31,556,2012-08-07 16:05:48,photo,added_photos
more 'naansense' from my marketingwallahs (why dont they do something useful for a change... for once),1344066150,6,3,266,2012-08-04 13:12:30,photo,added_photos
"energy to make the night count (or to just watch a whole lot of tv, upto you... really)",1343929495,2,22,400,2012-08-02 23:14:55,photo,added_photos
"the clouds swirl as if unduly stirrred
and stands so still the mighty wall, made of bricks old
nothing on the scene- not e'en a bird
amidst all of this, i tell you- energy is best served cold",1343828016,12,11,523,2012-08-01 19:03:36,photo,added_photos
the cat may be out of the bag but the energy is in it,1343626491,9,3,417,2012-07-30 11:04:51,photo,added_photos
energy... to be on the top,1343216600,18,25,653,2012-07-25 17:13:20,photo,added_photos
monday's energy secret,1343038718,5,22,532,2012-07-23 15:48:38,photo,added_photos
"now that i am energizing anurag kashyap films, keh ke to loonga hi...",1342789049,15,79,442,2012-07-20 18:27:29,photo,added_photos
the night's young. play on...,1342639029,2,12,301,2012-07-19 00:47:09,photo,added_photos
"so fellas, are you on twitter? nice place, i tell you...",1342595507,4,0,142,2012-07-18 12:41:47,link,shared_story
energy... to deal with it,1342527849,5,22,341,2012-07-17 17:54:09,photo,added_photos
"dude, i know i said, ""hang in there"" but...",1342442453,6,12,299,2012-07-16 18:10:53,photo,added_photos
rise and shine baby...,1342239837,10,14,401,2012-07-14 09:53:57,photo,added_photos
"cutting a long story short, tzinga gives energy. period.",1341910781,8,3,218,2012-07-10 14:29:41,photo,added_photos
"energy to take (and 'give') rainchecks
~impossible to be in bombay, and not talk of rain this time of the year",1341582350,8,19,473,2012-07-06 19:15:50,photo,added_photos
"this rally is truly 'hat ke'- taking the good ol' scooter through the mighty himalayas.
a challenge to the brave at heart- game on? Unreasonable Journeys",1341467013,9,13,295,2012-07-05 11:13:33,photo,added_photos
"make the night count
(and those stars... psychedelic, baby!)",1341252174,16,23,756,2012-07-02 23:32:54,photo,added_photos
"the long run is a sum of multiple 5-hour units... stay energized, my friends",1341129383,31,18,1233,2012-07-01 13:26:23,photo,added_photos
"this weekend, energy to paint the town... red!",1340977183,38,41,1103,2012-06-29 19:09:43,photo,added_photos
"so, funny man and good friend of Tzinga, Papa CJ is on tomorrow at epicenter gurgaon. be there to get some good material to take on your bombaywalla friends",1340956553,1,1,45,2012-06-29 13:25:53,photo,shared_story
"taking the bull by the horns- so, what exactly is the big deal?",1340780979,50,38,1480,2012-06-27 12:39:39,photo,added_photos
"this monday, may the energy (drink) be with you",1340611606,42,74,1452,2012-06-25 13:36:46,photo,added_photos
and here's to the setting sunday sun...,1340541834,23,14,848,2012-06-24 18:13:54,photo,added_photos
a (striking) example of a redundant pie chart,1340438826,49,45,1228,2012-06-23 13:37:06,photo,added_photos
off the record and on it... probably the best energy drink in the world,1340284693,8,11,297,2012-06-21 18:48:13,photo,added_photos
energy (drink) to make the night count,1340217478,12,15,374,2012-06-21 00:07:58,photo,added_photos
its so neat to be on the same 'page' as you...,1340113679,30,13,457,2012-06-19 19:17:59,photo,added_photos
"this monday, the energy (drink) to go against the clock",1340011836,19,39,533,2012-06-18 15:00:36,photo,added_photos
"just the 5-hour charge, no judging whatsoever",1339679830,19,14,509,2012-06-14 18:47:10,photo,added_photos
monday. breaking free. energy (drink),1339409996,13,30,506,2012-06-11 15:49:56,photo,added_photos
sunday afternoon- energy (drink) to reinvent,1339313232,7,4,225,2012-06-10 12:57:12,photo,added_photos
monday blues? may the energy be with you...,1338797332,1,0,203,2012-06-04 13:38:52,photo,added_photos
"why have a 'bandh'?
and if you will have it anyway, at least choose the day more wisely
~not energizing stupidity",1338443144,19,33,445,2012-05-31 11:15:44,photo,added_photos
"so, lets catch up at Kunzum Travel Café Hauz Kas today at 1.30pm? sandeep mohan, the director of my upcoming film Love, Wrinkle-free would be there to talk about filmmaking, cinema and the uneasy relationships between penguins and herrings (okay maybe not that last bit) ",1337747735,1,0,47,2012-05-23 10:05:35,link,shared_story
"so, have you ever tried to sell something totally impossible to sell? does require energy, doesn't it...",1337671506,2,3,324,2012-05-22 12:55:06,video,shared_story
"talking the talk, walking the talk... and the energy for it all",1337499350,20,24,495,2012-05-20 13:05:50,photo,added_photos
"these edible(!) lingerie guys are just not giving up...
wonder where they are getting their energy from",1337414265,7,16,406,2012-05-19 13:27:45,video,shared_story
"came across some strange ""news"" (if i may call it that) this mornin'",1337144053,6,12,439,2012-05-16 10:24:13,link,shared_story
"edible(!) lingerie!
seriously, the most absurd adjective-noun combination of all time... wot tok?",1337003774,9,32,722,2012-05-14 19:26:14,video,shared_story
"so, another odd film... this one's from @mani
(are things really that bad for the IT fellas?)

t-shirt for the 'honestest', 'heartfeltest' review...",1335352470,15,17,325,2012-04-25 16:44:30,video,shared_story
"in case you are planning to watch hate story this weekend, all i have to say is... erm, well, DON'T http://speakingpictures.blogspot.in/2012/04/movie-review-hate-story.html",1334931145,2,3,315,2012-04-20 19:42:25,link,shared_story
"...and another random film, which stars...erm, well, me!
so, review it folks- best review(s) get tee-shirt(s) and all
(of course, keep it real)",1334912362,12,1,243,2012-04-20 14:29:22,link,shared_story
"a good one from my good friend papa cj
",1334739056,1,1,264,2012-04-18 14:20:56,link,shared_story
"boys and girls, the first-trailer-of-my-first-film- oscar nominated ashvin kumar's The Forest",1334560236,2,2,38,2012-04-16 12:40:36,video,added_video
"guys, my first movie (and of course, it couldn't have been some mainstream bollywood mindless song-dance-punch-up)
so, here's introducing The Forest, directed by oscar nominated director ashvin kumar
~meaningful cinema, meaningful drink",1333975012,9,21,387,2012-04-09 18:06:52,photo,added_photos
"a flash mob people... and note how, and why, it gets underway
http://www.youtube.com/watch?v=NBBzQkNE94I 
(anyway, if you're wondering whether i sponsored it, i will have to quote shaggy, ""it wasn't me"")",1333625859,1,1,197,2012-04-05 17:07:39,video,shared_story
"this evening a question, of great social and political import... who's the greatest drummer? 
and an 'ugly' prize (suggested by the fine fellas at Music Merchandise Bangalore India | Hysteria! - Live the music.)",1333546150,49,3,357,2012-04-04 18:59:10,photo,added_photos
"just checked the leader-board of this online treasure hunt... this contest is still wide open folks- give it a go, you might like it (but yes, to be fair its not too easy) http://cryptics.in/cryptic/leader.php",1333211190,3,1,217,2012-03-31 21:56:30,link,shared_story
"been a while since we played anything here...
so here is an online treasure hunt, some prize money and stuff",1333128294,11,3,182,2012-03-30 22:54:54,link,shared_story
hold your horses...,1333100185,25,18,512,2012-03-30 15:06:25,photo,added_photos
"just a tip fellas- india's most international funny man @papa cj and four others in an unmissable stand-up comedy show this sunday at Epicentre,Gurgaon

be there... for the laughs",1333028114,1,1,51,2012-03-29 19:05:14,link,shared_story
an odd film from sam~ can't make up my mind on it- what do you think?,1332925760,5,12,244,2012-03-28 14:39:20,video,shared_story
"check out Papa CJ, india's #1 stand-up comedian (and the most famous internationally)- he was in the top 10 of last comic standing- toastmaster magazine just called him one of the most influential comedians in the world 
he famously stood on a stage in front of 2000 people in las vegas and said, ""don't mess with us indians. we come from the land of the kama sutra, we can screw you in more ways than you can count!""",1332501651,6,12,209,2012-03-23 16:50:51,video,shared_story
"designs on energy... or (as all self-respecting stories should have two sides), energy to design. anyway...",1332427832,17,2,357,2012-03-22 20:20:32,photo,added_photos
"found this film trolling youtube but unable to figure who made it!
reveal yourself, o mystery filmmaker...",1332224019,18,20,348,2012-03-20 11:43:39,video,shared_story
"goodbye rahul.
farewell and all that...",1331310767,12,22,459,2012-03-09 22:02:47,video,shared_story
"here's to monday morning
(trolling youtube yields some gems sometimes)",1330316969,4,13,334,2012-02-27 09:59:29,video,shared_story
"more ""naansense"" from the duo from st stephens- rohan and arani...",1330143961,8,30,334,2012-02-25 09:56:01,video,shared_story
"this one seems to be for the romantics.... a short film by abhinav kamal, a promising student filmmaker",1330062186,7,2,151,2012-02-24 11:13:06,video,shared_story
"this round of ""absurdity"" is from rohan and arani, two fine specimens from st stephens, new delhi",1329975136,6,13,177,2012-02-23 11:02:16,video,shared_story
"i told you about trafficman, didn't i?",1329657123,0,0,217,2012-02-19 18:42:03,photo,shared_story
"so fellas, short film here... what do you think of it?",1329240601,11,15,273,2012-02-14 23:00:01,video,shared_story
"(not) in the spirit of the day....
",1329213142,8,1,201,2012-02-14 15:22:22,photo,shared_story
i say lets cut straight to the point.,1328878597,6,20,265,2012-02-10 18:26:37,photo,added_photos
"free (and, indeed, unsolicited) advice for the day, ""don't take very big risks to connect to free wi-fi""",1328675671,6,16,193,2012-02-08 10:04:31,photo,added_photos
eye of the tiger...,1328639314,17,15,336,2012-02-07 23:58:34,photo,added_photos
"may sociology department* says, ""long-distance relationship. ergo, long phone calls. ergo, more need for energy. qed""",1328610532,3,2,186,2012-02-07 15:58:52,photo,added_photos
"monday morning, bring it on...",1328492202,17,12,280,2012-02-06 07:06:42,photo,added_photos
armed. and energized.,1328424139,15,16,300,2012-02-05 12:12:19,photo,added_photos
"5.19 am- time for the classic question- got up early, or (more likely), yet to sleep?",1328399438,11,1,160,2012-02-05 05:20:38,photo,added_photos
"the vodka, and the wall...",1328371801,10,1,356,2012-02-04 21:40:01,photo,added_photos
"mischief. mayhem, energy.
this one is for those who are not going to opeth @summerstorm 2012 and need ideas",1328356201,6,3,203,2012-02-04 17:20:01,photo,added_photos
in the mist she was standing...,1328324432,36,32,401,2012-02-04 08:30:32,photo,added_photos
"""padharo mhare des"", they said
and so, here i am... hello rajasthan!",1328290202,46,26,373,2012-02-03 23:00:02,photo,added_photos
the diagram of dance(and mausi's mortal fear).,1328273980,5,3,202,2012-02-03 18:29:40,photo,added_photos
"follow me, and ye shall have the energy...
(and what's more, ye might also get to see opeth @summerstorm 2012 at palace grounds, bangalore!)",1328255737,7,4,150,2012-02-03 13:25:37,photo,added_photos
who wants to be a... vacuum cleaner?,1328201399,7,4,250,2012-02-02 22:19:59,photo,added_photos
"yesterday was a good day for underdogs
on the soccer field, and elsewhere...",1328174065,6,3,159,2012-02-02 14:44:25,photo,added_photos
"'they' said, ""lightning never strikes the same place twice""
'they' were, obviously, and as usual, wrong...",1328101889,18,3,213,2012-02-01 18:41:29,photo,added_photos
venn diagrams. energy. yeah...,1328075791,18,13,200,2012-02-01 11:26:31,photo,added_photos
"some journeys may seem ""too"" adventurous...",1328023410,21,3,317,2012-01-31 20:53:30,photo,added_photos
no pretense. just energy. period.,1328013325,13,5,230,2012-01-31 18:05:25,photo,added_photos
the eyes gave the nocturnal away...,1327958308,15,20,229,2012-01-31 02:48:28,photo,added_photos
"no, its not too late to get tickets to opeth@summerstorm (bangalore, 5th feb)... in fact just tell me why you need to be there and if I like the reason, I will put you on the guest list
let it rip, good people",1327911057,47,6,245,2012-01-30 13:40:57,photo,added_photos
Big one coming up..i hope the joker takes out rafa!,1327825024,19,0,214,2012-01-29 13:47:04,photo,added_photos
"armed and dangerous, with the license to ""chill""...",1327811528,7,1,226,2012-01-29 10:02:08,photo,added_photos
"saturday night, 1.17am- there's only one obvious thing to do... mix another vodka-tzinga",1327780063,20,0,166,2012-01-29 01:17:43,photo,added_photos
"being at thousands of outlets, it seems terribly unfair to pick a favorite but Music Merchandise Bangalore India | Hysteria! - Live the music. selects itself... been there already?",1327753468,2,0,181,2012-01-28 17:54:28,photo,added_photos
"the underground energy movement...
is well and truly underway, now.",1327671529,19,28,279,2012-01-27 19:08:49,photo,added_photos
"next time you do a hollywood film, mr kapoor- may the energy be with you...",1327654352,3,16,236,2012-01-27 14:22:32,photo,added_photos
"and just like that, its a great night...",1327604888,5,0,226,2012-01-27 00:38:08,photo,added_photos
silken grace overcome brute force . Federer 's first set at 7-6 is full of Zing.,1327571138,15,1,155,2012-01-26 15:15:38,status,mobile_status_update
"The big one at Melbourne coming up. As Sharapova reaches finals , Federer -Rafa should go for it with alot of vim and energy .",1327564493,3,0,153,2012-01-26 13:24:53,status,mobile_status_update
may the energy be with you...,1327553638,20,17,302,2012-01-26 10:23:58,photo,added_photos
"lovely evening, eh?",1327521371,14,0,171,2012-01-26 01:26:11,photo,added_photos
"""what most of us need is more horsepower, and less exhaust..""",1327503411,7,6,202,2012-01-25 20:26:51,photo,added_photos
"why do i like the epl compared to the serie a?
one-word answer- energy",1327483766,6,0,189,2012-01-25 14:59:26,photo,added_photos
like a bird on the wire...,1327414100,19,14,335,2012-01-24 19:38:20,photo,added_photos
"an inward looking quiz, what's the new flavor?

clue: it is about two fruits, one that is clearly india's favorite, and the other, a fruit who's fields the beatles thought were forever

of course, the tzinga-reebok tee-shirt is there for the winners",1327407055,43,1,143,2012-01-24 17:40:55,photo,added_photos
relationships. love. energy(always),1327392384,4,13,193,2012-01-24 13:36:24,photo,added_photos
"... but what will you say when they ask you, ""how did you reach the top?""",1327327484,10,4,189,2012-01-23 19:34:44,photo,added_photos
"a life more colorful...
coming soon, very soon",1327288510,13,3,207,2012-01-23 08:45:10,photo,added_photos
"the night goes on... and on
to good times, to friendship",1327175891,7,1,149,2012-01-22 01:28:11,photo,added_photos
"so fellowmen and women, we come to the end of superfan 4 contest. congratulations Aayush Sinha for topping the charts.  send in your complete mailing address to tzinga@hectorbeverages.com",1327124616,18,1,134,2012-01-21 11:13:36,photo,added_photos
"see, you can't say that all your ideas have been good ideas...",1327069308,19,4,200,2012-01-20 19:51:48,photo,added_photos
"3 players, 1 coach- the soccer quiz
of course, tzinga-reebok tees for the winners
may the energy be with you",1327054086,31,2,140,2012-01-20 15:38:06,photo,added_photos
"a lot of anger against the cricketers, but hang on people, (if) we win at adelaide it will look much better...",1326957495,8,3,128,2012-01-19 12:48:15,photo,added_photos
"i heard them say, ""code-monkey"" so...",1326897754,9,3,212,2012-01-18 20:12:34,photo,added_photos
"are you metal enough? get the five songs in this one? and the band?
(of course, tees for the winner and a super-sweet thing, to be shared in good time)",1326886111,59,1,143,2012-01-18 16:58:31,photo,added_photos
"whenever i take my pet out for a walk, people get all dramatic...",1326808784,32,40,309,2012-01-17 19:29:44,photo,added_photos
"just what might make relationships better... 
(no, no, not perfect, just ""better"")",1326790625,11,3,178,2012-01-17 14:27:05,photo,added_photos
"my (rather opinionated) view of super-heroes (and indeed, super-villain)",1326713952,6,3,159,2012-01-16 17:09:12,photo,added_photos
"rather nocturnal, aren't we?",1326659840,9,2,136,2012-01-16 02:07:20,photo,added_photos
"so fellas, caught any good ones lately?",1326627438,10,2,211,2012-01-15 17:07:18,photo,added_photos
graffiti. music. energy.,1326527311,11,17,202,2012-01-14 13:18:31,video,shared_story
"reflections, on energy...",1326477592,8,1,168,2012-01-13 23:29:52,photo,added_photos
that you don't litter is awesome...,1326376026,8,0,169,2012-01-12 19:17:06,photo,added_photos
"so, tried any new roads lately?",1326309676,9,1,211,2012-01-12 00:51:16,photo,added_photos
"superfan contest 4 - to get more wholesome participation from the fans, the contest now closes on the 20th of Jan instead of the 15th. we have made things simpler too. just come up with interesting and witty responses to ""with Tzinga-5 hour charge i could ___________ "".
game on people.",1326254842,17,0,125,2012-01-11 09:37:22,photo,added_photos
"a (somewhat) violent answer to, ""what would you do if I sang out of tune?""",1326193596,11,0,140,2012-01-10 16:36:36,photo,added_photos
"is (energy of a covered statue) > (energy of an uncovered statue)? 
ah! the absurd questions politics makes one ask...",1326181581,4,2,132,2012-01-10 13:16:21,photo,added_photos
when about to miss the train... run!,1326129580,18,2,183,2012-01-09 22:49:40,photo,added_photos
"good call rounding off the weekend with an energy-vodka
for tomorrow is another day...",1326030283,11,2,184,2012-01-08 19:14:43,photo,added_photos
learning to fly...,1326002062,4,2,157,2012-01-08 11:24:22,photo,added_photos
"street food, energy... its all good",1325950078,8,2,199,2012-01-07 20:57:58,photo,added_photos
the great friday night gig...,1325866049,9,1,167,2012-01-06 21:37:29,photo,added_photos
